=== token stream (1011875840 tokens) ===
model snapshot at /workspace/.cache/huggingface/hub/models--unsloth--Llama-3.2-1B/snapshots/9535bd9b1d1dea6acafbdc4813b728796aeb28da
[r0] stream batch 25280/30880: 409,333,760/500,000,000 (39,149 pos/s)
[r1] stream batch 25360/30880: 410,629,120/500,000,000 (39,269 pos/s)
[r0] stream batch 25296/30880: 409,592,832/500,000,000 (39,150 pos/s)
[r1] stream batch 25376/30880: 410,888,192/500,000,000 (39,269 pos/s)
[r0] stream batch 25312/30880: 409,851,904/500,000,000 (39,149 pos/s)
[r1] stream batch 25392/30880: 411,147,264/500,000,000 (39,270 pos/s)
[r0] stream batch 25328/30880: 410,110,976/500,000,000 (39,149 pos/s)
[r1] stream batch 25408/30880: 411,406,336/500,000,000 (39,272 pos/s)
[r0] stream batch 25344/30880: 410,370,048/500,000,000 (39,149 pos/s)
[r1] stream batch 25424/30880: 411,665,408/500,000,000 (39,273 pos/s)
[r0] stream batch 25360/30880: 410,629,120/500,000,000 (39,150 pos/s)
[r1] stream batch 25440/30880: 411,924,480/500,000,000 (39,274 pos/s)
[r0] stream batch 25376/30880: 410,888,192/500,000,000 (39,150 pos/s)
[r1] stream batch 25456/30880: 412,183,552/500,000,000 (39,274 pos/s)
[r0] stream batch 25392/30880: 411,147,264/500,000,000 (39,151 pos/s)
[r1] stream batch 25472/30880: 412,442,624/500,000,000 (39,275 pos/s)
[r0] stream batch 25408/30880: 411,406,336/500,000,000 (39,153 pos/s)
[r1] stream batch 25488/30880: 412,701,696/500,000,000 (39,275 pos/s)
[r0] stream batch 25424/30880: 411,665,408/500,000,000 (39,155 pos/s)
[r1] stream batch 25504/30880: 412,960,768/500,000,000 (39,275 pos/s)
[r0] stream batch 25440/30880: 411,924,480/500,000,000 (39,155 pos/s)
[r1] stream batch 25520/30880: 413,219,840/500,000,000 (39,276 pos/s)
[r0] stream batch 25456/30880: 412,183,552/500,000,000 (39,155 pos/s)
[r1] stream batch 25536/30880: 413,478,912/500,000,000 (39,277 pos/s)
[r0] stream batch 25472/30880: 412,442,624/500,000,000 (39,156 pos/s)
[r1] stream batch 25552/30880: 413,737,984/500,000,000 (39,279 pos/s)
[r1] stream batch 25568/30880: 413,997,056/500,000,000 (39,283 pos/s)
[r0] stream batch 25488/30880: 412,701,696/500,000,000 (39,156 pos/s)
[r1] stream batch 25584/30880: 414,256,128/500,000,000 (39,286 pos/s)
[r0] stream batch 25504/30880: 412,960,768/500,000,000 (39,157 pos/s)
[r1] stream batch 25600/30880: 414,515,200/500,000,000 (39,288 pos/s)
[r0] stream batch 25520/30880: 413,219,840/500,000,000 (39,158 pos/s)
[r1] stream batch 25616/30880: 414,774,272/500,000,000 (39,288 pos/s)
[r0] stream batch 25536/30880: 413,478,912/500,000,000 (39,158 pos/s)
[r1] stream batch 25632/30880: 415,033,344/500,000,000 (39,289 pos/s)
[r0] stream batch 25552/30880: 413,737,984/500,000,000 (39,161 pos/s)
[r1] stream batch 25648/30880: 415,292,416/500,000,000 (39,289 pos/s)
[r0] stream batch 25568/30880: 413,997,056/500,000,000 (39,164 pos/s)
[r0] stream batch 25584/30880: 414,256,128/500,000,000 (39,167 pos/s)
[r1] stream batch 25664/30880: 415,551,488/500,000,000 (39,289 pos/s)
[r0] stream batch 25600/30880: 414,515,200/500,000,000 (39,169 pos/s)
[r1] stream batch 25680/30880: 415,810,560/500,000,000 (39,289 pos/s)
[r0] stream batch 25616/30880: 414,774,272/500,000,000 (39,169 pos/s)
[r1] stream batch 25696/30880: 416,069,632/500,000,000 (39,290 pos/s)
[r0] stream batch 25632/30880: 415,033,344/500,000,000 (39,169 pos/s)
[r1] stream batch 25712/30880: 416,328,704/500,000,000 (39,290 pos/s)
[r0] stream batch 25648/30880: 415,292,416/500,000,000 (39,169 pos/s)
[r1] stream batch 25728/30880: 416,587,776/500,000,000 (39,291 pos/s)
[r0] stream batch 25664/30880: 415,551,488/500,000,000 (39,170 pos/s)
[r1] stream batch 25744/30880: 416,846,848/500,000,000 (39,291 pos/s)
[r0] stream batch 25680/30880: 415,810,560/500,000,000 (39,170 pos/s)
[r1] stream batch 25760/30880: 417,105,920/500,000,000 (39,291 pos/s)
[r0] stream batch 25696/30880: 416,069,632/500,000,000 (39,171 pos/s)
[r1] stream batch 25776/30880: 417,364,992/500,000,000 (39,290 pos/s)
[r0] stream batch 25712/30880: 416,328,704/500,000,000 (39,171 pos/s)
[r1] stream batch 25792/30880: 417,624,064/500,000,000 (39,291 pos/s)
[r0] stream batch 25728/30880: 416,587,776/500,000,000 (39,171 pos/s)
[r1] stream batch 25808/30880: 417,883,136/500,000,000 (39,291 pos/s)
[r0] stream batch 25744/30880: 416,846,848/500,000,000 (39,171 pos/s)
[r1] stream batch 25824/30880: 418,142,208/500,000,000 (39,291 pos/s)
[r0] stream batch 25760/30880: 417,105,920/500,000,000 (39,171 pos/s)
[r1] stream batch 25840/30880: 418,401,280/500,000,000 (39,291 pos/s)
[r1] stream batch 25856/30880: 418,660,352/500,000,000 (39,293 pos/s)
[r0] stream batch 25776/30880: 417,364,992/500,000,000 (39,170 pos/s)
[r0] stream batch 25792/30880: 417,624,064/500,000,000 (39,171 pos/s)
[r1] stream batch 25872/30880: 418,919,424/500,000,000 (39,293 pos/s)
[r0] stream batch 25808/30880: 417,883,136/500,000,000 (39,171 pos/s)
[r1] stream batch 25888/30880: 419,178,496/500,000,000 (39,293 pos/s)
[r0] stream batch 25824/30880: 418,142,208/500,000,000 (39,172 pos/s)
[r1] stream batch 25904/30880: 419,437,568/500,000,000 (39,294 pos/s)
[r1] stream batch 25920/30880: 419,696,640/500,000,000 (39,294 pos/s)
[r0] stream batch 25840/30880: 418,401,280/500,000,000 (39,172 pos/s)
[r0] stream batch 25856/30880: 418,660,352/500,000,000 (39,174 pos/s)
[r1] stream batch 25936/30880: 419,955,712/500,000,000 (39,295 pos/s)
[r0] stream batch 25872/30880: 418,919,424/500,000,000 (39,174 pos/s)
[r1] stream batch 25952/30880: 420,214,784/500,000,000 (39,295 pos/s)
[r0] stream batch 25888/30880: 419,178,496/500,000,000 (39,174 pos/s)
[r1] stream batch 25968/30880: 420,473,856/500,000,000 (39,296 pos/s)
[r0] stream batch 25904/30880: 419,437,568/500,000,000 (39,175 pos/s)
[r1] stream batch 25984/30880: 420,732,928/500,000,000 (39,296 pos/s)
[r1] stream batch 26000/30880: 420,992,000/500,000,000 (39,297 pos/s)
[r0] stream batch 25920/30880: 419,696,640/500,000,000 (39,175 pos/s)
[r1] stream batch 26016/30880: 421,251,072/500,000,000 (39,297 pos/s)
[r0] stream batch 25936/30880: 419,955,712/500,000,000 (39,175 pos/s)
[r1] stream batch 26032/30880: 421,510,144/500,000,000 (39,298 pos/s)
[r0] stream batch 25952/30880: 420,214,784/500,000,000 (39,175 pos/s)
[r1] stream batch 26048/30880: 421,769,216/500,000,000 (39,298 pos/s)
[r0] stream batch 25968/30880: 420,473,856/500,000,000 (39,175 pos/s)
[r1] stream batch 26064/30880: 422,028,288/500,000,000 (39,298 pos/s)
[r0] stream batch 25984/30880: 420,732,928/500,000,000 (39,175 pos/s)
[r1] stream batch 26080/30880: 422,287,360/500,000,000 (39,298 pos/s)
[r0] stream batch 26000/30880: 420,992,000/500,000,000 (39,176 pos/s)
[r0] stream batch 26016/30880: 421,251,072/500,000,000 (39,177 pos/s)
[r1] stream batch 26096/30880: 422,546,432/500,000,000 (39,298 pos/s)
[r0] stream batch 26032/30880: 421,510,144/500,000,000 (39,176 pos/s)
[r1] stream batch 26112/30880: 422,805,504/500,000,000 (39,297 pos/s)
[r0] stream batch 26048/30880: 421,769,216/500,000,000 (39,177 pos/s)
[r1] stream batch 26128/30880: 423,064,576/500,000,000 (39,297 pos/s)
[r0] stream batch 26064/30880: 422,028,288/500,000,000 (39,177 pos/s)
[r1] stream batch 26144/30880: 423,323,648/500,000,000 (39,297 pos/s)
[r0] stream batch 26080/30880: 422,287,360/500,000,000 (39,177 pos/s)
[r1] stream batch 26160/30880: 423,582,720/500,000,000 (39,297 pos/s)
[r0] stream batch 26096/30880: 422,546,432/500,000,000 (39,177 pos/s)
[r1] stream batch 26176/30880: 423,841,792/500,000,000 (39,298 pos/s)
[r0] stream batch 26112/30880: 422,805,504/500,000,000 (39,177 pos/s)
[r1] stream batch 26192/30880: 424,100,864/500,000,000 (39,298 pos/s)
[r1] stream batch 26208/30880: 424,359,936/500,000,000 (39,298 pos/s)
[r0] stream batch 26128/30880: 423,064,576/500,000,000 (39,177 pos/s)
[r1] stream batch 26224/30880: 424,619,008/500,000,000 (39,299 pos/s)
[r0] stream batch 26144/30880: 423,323,648/500,000,000 (39,178 pos/s)
[r1] stream batch 26240/30880: 424,878,080/500,000,000 (39,300 pos/s)
[r0] stream batch 26160/30880: 423,582,720/500,000,000 (39,178 pos/s)
[r1] stream batch 26256/30880: 425,137,152/500,000,000 (39,300 pos/s)
[r0] stream batch 26176/30880: 423,841,792/500,000,000 (39,179 pos/s)
[r0] stream batch 26192/30880: 424,100,864/500,000,000 (39,179 pos/s)
[r1] stream batch 26272/30880: 425,396,224/500,000,000 (39,300 pos/s)
[r0] stream batch 26208/30880: 424,359,936/500,000,000 (39,180 pos/s)
[r1] stream batch 26288/30880: 425,655,296/500,000,000 (39,300 pos/s)
[r0] stream batch 26224/30880: 424,619,008/500,000,000 (39,181 pos/s)
[r1] stream batch 26304/30880: 425,914,368/500,000,000 (39,300 pos/s)
[r0] stream batch 26240/30880: 424,878,080/500,000,000 (39,181 pos/s)
[r1] stream batch 26320/30880: 426,173,440/500,000,000 (39,301 pos/s)
[r0] stream batch 26256/30880: 425,137,152/500,000,000 (39,181 pos/s)
[r1] stream batch 26336/30880: 426,432,512/500,000,000 (39,301 pos/s)
[r0] stream batch 26272/30880: 425,396,224/500,000,000 (39,181 pos/s)
[r1] stream batch 26352/30880: 426,691,584/500,000,000 (39,301 pos/s)
[r0] stream batch 26288/30880: 425,655,296/500,000,000 (39,182 pos/s)
[r1] stream batch 26368/30880: 426,950,656/500,000,000 (39,301 pos/s)
[r0] stream batch 26304/30880: 425,914,368/500,000,000 (39,182 pos/s)
[r1] stream batch 26384/30880: 427,209,728/500,000,000 (39,302 pos/s)
[r0] stream batch 26320/30880: 426,173,440/500,000,000 (39,182 pos/s)
[r1] stream batch 26400/30880: 427,468,800/500,000,000 (39,302 pos/s)
[r1] stream batch 26416/30880: 427,727,872/500,000,000 (39,303 pos/s)
[r0] stream batch 26336/30880: 426,432,512/500,000,000 (39,183 pos/s)
[r1] stream batch 26432/30880: 427,986,944/500,000,000 (39,303 pos/s)
[r0] stream batch 26352/30880: 426,691,584/500,000,000 (39,183 pos/s)
[r1] stream batch 26448/30880: 428,246,016/500,000,000 (39,303 pos/s)
[r0] stream batch 26368/30880: 426,950,656/500,000,000 (39,183 pos/s)
[r1] stream batch 26464/30880: 428,505,088/500,000,000 (39,305 pos/s)
[r0] stream batch 26384/30880: 427,209,728/500,000,000 (39,183 pos/s)
[r1] stream batch 26480/30880: 428,764,160/500,000,000 (39,305 pos/s)
[r0] stream batch 26400/30880: 427,468,800/500,000,000 (39,184 pos/s)
[r1] stream batch 26496/30880: 429,023,232/500,000,000 (39,305 pos/s)
[r0] stream batch 26416/30880: 427,727,872/500,000,000 (39,184 pos/s)
[r1] stream batch 26512/30880: 429,282,304/500,000,000 (39,306 pos/s)
[r0] stream batch 26432/30880: 427,986,944/500,000,000 (39,184 pos/s)
[r1] stream batch 26528/30880: 429,541,376/500,000,000 (39,306 pos/s)
[r0] stream batch 26448/30880: 428,246,016/500,000,000 (39,185 pos/s)
[r1] stream batch 26544/30880: 429,800,448/500,000,000 (39,306 pos/s)
[r0] stream batch 26464/30880: 428,505,088/500,000,000 (39,187 pos/s)
[r1] stream batch 26560/30880: 430,059,520/500,000,000 (39,306 pos/s)
[r0] stream batch 26480/30880: 428,764,160/500,000,000 (39,187 pos/s)
[r1] stream batch 26576/30880: 430,318,592/500,000,000 (39,307 pos/s)
[r0] stream batch 26496/30880: 429,023,232/500,000,000 (39,187 pos/s)
[r1] stream batch 26592/30880: 430,577,664/500,000,000 (39,307 pos/s)
[r0] stream batch 26512/30880: 429,282,304/500,000,000 (39,187 pos/s)
[r1] stream batch 26608/30880: 430,836,736/500,000,000 (39,307 pos/s)
[r0] stream batch 26528/30880: 429,541,376/500,000,000 (39,187 pos/s)
[r1] stream batch 26624/30880: 431,095,808/500,000,000 (39,308 pos/s)
[r0] stream batch 26544/30880: 429,800,448/500,000,000 (39,187 pos/s)
[r1] stream batch 26640/30880: 431,354,880/500,000,000 (39,308 pos/s)
[r0] stream batch 26560/30880: 430,059,520/500,000,000 (39,187 pos/s)
[r1] stream batch 26656/30880: 431,613,952/500,000,000 (39,309 pos/s)
[r0] stream batch 26576/30880: 430,318,592/500,000,000 (39,188 pos/s)
[r1] stream batch 26672/30880: 431,873,024/500,000,000 (39,310 pos/s)
[r0] stream batch 26592/30880: 430,577,664/500,000,000 (39,188 pos/s)
[r1] stream batch 26688/30880: 432,132,096/500,000,000 (39,310 pos/s)
[r0] stream batch 26608/30880: 430,836,736/500,000,000 (39,188 pos/s)
[r1] stream batch 26704/30880: 432,391,168/500,000,000 (39,310 pos/s)
[r0] stream batch 26624/30880: 431,095,808/500,000,000 (39,188 pos/s)
[r1] stream batch 26720/30880: 432,650,240/500,000,000 (39,311 pos/s)
[r0] stream batch 26640/30880: 431,354,880/500,000,000 (39,189 pos/s)
[r1] stream batch 26736/30880: 432,909,312/500,000,000 (39,311 pos/s)
[r0] stream batch 26656/30880: 431,613,952/500,000,000 (39,190 pos/s)
[r1] stream batch 26752/30880: 433,168,384/500,000,000 (39,312 pos/s)
[r0] stream batch 26672/30880: 431,873,024/500,000,000 (39,190 pos/s)
[r1] stream batch 26768/30880: 433,427,456/500,000,000 (39,312 pos/s)
[r0] stream batch 26688/30880: 432,132,096/500,000,000 (39,190 pos/s)
[r1] stream batch 26784/30880: 433,686,528/500,000,000 (39,313 pos/s)
[r0] stream batch 26704/30880: 432,391,168/500,000,000 (39,190 pos/s)
[r1] stream batch 26800/30880: 433,945,600/500,000,000 (39,313 pos/s)
[r0] stream batch 26720/30880: 432,650,240/500,000,000 (39,191 pos/s)
[r1] stream batch 26816/30880: 434,204,672/500,000,000 (39,314 pos/s)
[r0] stream batch 26736/30880: 432,909,312/500,000,000 (39,191 pos/s)
[r1] stream batch 26832/30880: 434,463,744/500,000,000 (39,314 pos/s)
[r0] stream batch 26752/30880: 433,168,384/500,000,000 (39,191 pos/s)
[r1] stream batch 26848/30880: 434,722,816/500,000,000 (39,315 pos/s)
[r0] stream batch 26768/30880: 433,427,456/500,000,000 (39,192 pos/s)
[r1] stream batch 26864/30880: 434,981,888/500,000,000 (39,315 pos/s)
[r0] stream batch 26784/30880: 433,686,528/500,000,000 (39,193 pos/s)
[r1] stream batch 26880/30880: 435,240,960/500,000,000 (39,316 pos/s)
[r0] stream batch 26800/30880: 433,945,600/500,000,000 (39,193 pos/s)
[r1] stream batch 26896/30880: 435,500,032/500,000,000 (39,316 pos/s)
[r0] stream batch 26816/30880: 434,204,672/500,000,000 (39,193 pos/s)
[r1] stream batch 26912/30880: 435,759,104/500,000,000 (39,317 pos/s)
[r0] stream batch 26832/30880: 434,463,744/500,000,000 (39,194 pos/s)
[r1] stream batch 26928/30880: 436,018,176/500,000,000 (39,317 pos/s)
[r0] stream batch 26848/30880: 434,722,816/500,000,000 (39,195 pos/s)
[r1] stream batch 26944/30880: 436,277,248/500,000,000 (39,318 pos/s)
[r0] stream batch 26864/30880: 434,981,888/500,000,000 (39,195 pos/s)
[r1] stream batch 26960/30880: 436,536,320/500,000,000 (39,318 pos/s)
[r0] stream batch 26880/30880: 435,240,960/500,000,000 (39,195 pos/s)
[r1] stream batch 26976/30880: 436,795,392/500,000,000 (39,319 pos/s)
[r0] stream batch 26896/30880: 435,500,032/500,000,000 (39,196 pos/s)
[r1] stream batch 26992/30880: 437,054,464/500,000,000 (39,319 pos/s)
[r0] stream batch 26912/30880: 435,759,104/500,000,000 (39,196 pos/s)
[r1] stream batch 27008/30880: 437,313,536/500,000,000 (39,319 pos/s)
[r0] stream batch 26928/30880: 436,018,176/500,000,000 (39,197 pos/s)
[r1] stream batch 27024/30880: 437,572,608/500,000,000 (39,319 pos/s)
[r0] stream batch 26944/30880: 436,277,248/500,000,000 (39,197 pos/s)
[r1] stream batch 27040/30880: 437,831,680/500,000,000 (39,320 pos/s)
[r0] stream batch 26960/30880: 436,536,320/500,000,000 (39,197 pos/s)
[r1] stream batch 27056/30880: 438,090,752/500,000,000 (39,320 pos/s)
[r0] stream batch 26976/30880: 436,795,392/500,000,000 (39,197 pos/s)
[r1] stream batch 27072/30880: 438,349,824/500,000,000 (39,320 pos/s)
[r0] stream batch 26992/30880: 437,054,464/500,000,000 (39,198 pos/s)
[r1] stream batch 27088/30880: 438,608,896/500,000,000 (39,320 pos/s)
[r0] stream batch 27008/30880: 437,313,536/500,000,000 (39,198 pos/s)
[r1] stream batch 27104/30880: 438,867,968/500,000,000 (39,320 pos/s)
[r0] stream batch 27024/30880: 437,572,608/500,000,000 (39,198 pos/s)
[r1] stream batch 27120/30880: 439,127,040/500,000,000 (39,320 pos/s)
[r0] stream batch 27040/30880: 437,831,680/500,000,000 (39,198 pos/s)
[r1] stream batch 27136/30880: 439,386,112/500,000,000 (39,320 pos/s)
[r0] stream batch 27056/30880: 438,090,752/500,000,000 (39,199 pos/s)
[r1] stream batch 27152/30880: 439,645,184/500,000,000 (39,320 pos/s)
[r0] stream batch 27072/30880: 438,349,824/500,000,000 (39,199 pos/s)
[r1] stream batch 27168/30880: 439,904,256/500,000,000 (39,320 pos/s)
[r0] stream batch 27088/30880: 438,608,896/500,000,000 (39,199 pos/s)
[r1] stream batch 27184/30880: 440,163,328/500,000,000 (39,321 pos/s)
[r0] stream batch 27104/30880: 438,867,968/500,000,000 (39,199 pos/s)
[r1] stream batch 27200/30880: 440,422,400/500,000,000 (39,322 pos/s)
[r0] stream batch 27120/30880: 439,127,040/500,000,000 (39,199 pos/s)
[r1] stream batch 27216/30880: 440,681,472/500,000,000 (39,323 pos/s)
[r0] stream batch 27136/30880: 439,386,112/500,000,000 (39,199 pos/s)
[r1] stream batch 27232/30880: 440,940,544/500,000,000 (39,323 pos/s)
[r0] stream batch 27152/30880: 439,645,184/500,000,000 (39,199 pos/s)
[r1] stream batch 27248/30880: 441,199,616/500,000,000 (39,323 pos/s)
[r0] stream batch 27168/30880: 439,904,256/500,000,000 (39,199 pos/s)
[r1] stream batch 27264/30880: 441,458,688/500,000,000 (39,324 pos/s)
[r0] stream batch 27184/30880: 440,163,328/500,000,000 (39,199 pos/s)
[r1] stream batch 27280/30880: 441,717,760/500,000,000 (39,324 pos/s)
[r0] stream batch 27200/30880: 440,422,400/500,000,000 (39,200 pos/s)
[r1] stream batch 27296/30880: 441,976,832/500,000,000 (39,324 pos/s)
[r0] stream batch 27216/30880: 440,681,472/500,000,000 (39,201 pos/s)
[r1] stream batch 27312/30880: 442,235,904/500,000,000 (39,325 pos/s)
[r0] stream batch 27232/30880: 440,940,544/500,000,000 (39,201 pos/s)
[r1] stream batch 27328/30880: 442,494,976/500,000,000 (39,325 pos/s)
[r0] stream batch 27248/30880: 441,199,616/500,000,000 (39,202 pos/s)
[r1] stream batch 27344/30880: 442,754,048/500,000,000 (39,326 pos/s)
[r0] stream batch 27264/30880: 441,458,688/500,000,000 (39,202 pos/s)
[r1] stream batch 27360/30880: 443,013,120/500,000,000 (39,327 pos/s)
[r0] stream batch 27280/30880: 441,717,760/500,000,000 (39,203 pos/s)
[r1] stream batch 27376/30880: 443,272,192/500,000,000 (39,327 pos/s)
[r0] stream batch 27296/30880: 441,976,832/500,000,000 (39,203 pos/s)
[r1] stream batch 27392/30880: 443,531,264/500,000,000 (39,327 pos/s)
[r0] stream batch 27312/30880: 442,235,904/500,000,000 (39,204 pos/s)
[r1] stream batch 27408/30880: 443,790,336/500,000,000 (39,328 pos/s)
[r0] stream batch 27328/30880: 442,494,976/500,000,000 (39,204 pos/s)
[r1] stream batch 27424/30880: 444,049,408/500,000,000 (39,328 pos/s)
[r0] stream batch 27344/30880: 442,754,048/500,000,000 (39,205 pos/s)
[r1] stream batch 27440/30880: 444,308,480/500,000,000 (39,328 pos/s)
[r0] stream batch 27360/30880: 443,013,120/500,000,000 (39,205 pos/s)
[r1] stream batch 27456/30880: 444,567,552/500,000,000 (39,328 pos/s)
[r0] stream batch 27376/30880: 443,272,192/500,000,000 (39,205 pos/s)
[r1] stream batch 27472/30880: 444,826,624/500,000,000 (39,328 pos/s)
[r0] stream batch 27392/30880: 443,531,264/500,000,000 (39,205 pos/s)
[r1] stream batch 27488/30880: 445,085,696/500,000,000 (39,329 pos/s)
[r0] stream batch 27408/30880: 443,790,336/500,000,000 (39,205 pos/s)
[r1] stream batch 27504/30880: 445,344,768/500,000,000 (39,329 pos/s)
[r0] stream batch 27424/30880: 444,049,408/500,000,000 (39,206 pos/s)
[r1] stream batch 27520/30880: 445,603,840/500,000,000 (39,330 pos/s)
[r0] stream batch 27440/30880: 444,308,480/500,000,000 (39,206 pos/s)
[r1] stream batch 27536/30880: 445,862,912/500,000,000 (39,329 pos/s)
[r0] stream batch 27456/30880: 444,567,552/500,000,000 (39,205 pos/s)
[r1] stream batch 27552/30880: 446,121,984/500,000,000 (39,328 pos/s)
[r0] stream batch 27472/30880: 444,826,624/500,000,000 (39,205 pos/s)
[r1] stream batch 27568/30880: 446,381,056/500,000,000 (39,329 pos/s)
[r0] stream batch 27488/30880: 445,085,696/500,000,000 (39,205 pos/s)
[r1] stream batch 27584/30880: 446,640,128/500,000,000 (39,329 pos/s)
[r0] stream batch 27504/30880: 445,344,768/500,000,000 (39,205 pos/s)
[r1] stream batch 27600/30880: 446,899,200/500,000,000 (39,328 pos/s)
[r0] stream batch 27520/30880: 445,603,840/500,000,000 (39,206 pos/s)
[r1] stream batch 27616/30880: 447,158,272/500,000,000 (39,328 pos/s)
[r0] stream batch 27536/30880: 445,862,912/500,000,000 (39,206 pos/s)
[r1] stream batch 27632/30880: 447,417,344/500,000,000 (39,329 pos/s)
[r0] stream batch 27552/30880: 446,121,984/500,000,000 (39,205 pos/s)
[r1] stream batch 27648/30880: 447,676,416/500,000,000 (39,329 pos/s)
[r0] stream batch 27568/30880: 446,381,056/500,000,000 (39,206 pos/s)
[r1] stream batch 27664/30880: 447,935,488/500,000,000 (39,329 pos/s)
[r0] stream batch 27584/30880: 446,640,128/500,000,000 (39,206 pos/s)
[r1] stream batch 27680/30880: 448,194,560/500,000,000 (39,329 pos/s)
[r0] stream batch 27600/30880: 446,899,200/500,000,000 (39,206 pos/s)
[r1] stream batch 27696/30880: 448,453,632/500,000,000 (39,330 pos/s)
[r0] stream batch 27616/30880: 447,158,272/500,000,000 (39,207 pos/s)
[r1] stream batch 27712/30880: 448,712,704/500,000,000 (39,330 pos/s)
[r0] stream batch 27632/30880: 447,417,344/500,000,000 (39,206 pos/s)
[r1] stream batch 27728/30880: 448,971,776/500,000,000 (39,330 pos/s)
[r0] stream batch 27648/30880: 447,676,416/500,000,000 (39,206 pos/s)
[r1] stream batch 27744/30880: 449,230,848/500,000,000 (39,331 pos/s)
[r0] stream batch 27664/30880: 447,935,488/500,000,000 (39,206 pos/s)
[r1] stream batch 27760/30880: 449,489,920/500,000,000 (39,331 pos/s)
[r0] stream batch 27680/30880: 448,194,560/500,000,000 (39,206 pos/s)
[r1] stream batch 27776/30880: 449,748,992/500,000,000 (39,332 pos/s)
[r0] stream batch 27696/30880: 448,453,632/500,000,000 (39,206 pos/s)
[r1] stream batch 27792/30880: 450,008,064/500,000,000 (39,332 pos/s)
[r0] stream batch 27712/30880: 448,712,704/500,000,000 (39,207 pos/s)
[r1] stream batch 27808/30880: 450,267,136/500,000,000 (39,332 pos/s)
[r0] stream batch 27728/30880: 448,971,776/500,000,000 (39,207 pos/s)
[r1] stream batch 27824/30880: 450,526,208/500,000,000 (39,333 pos/s)
[r0] stream batch 27744/30880: 449,230,848/500,000,000 (39,207 pos/s)
[r1] stream batch 27840/30880: 450,785,280/500,000,000 (39,333 pos/s)
[r0] stream batch 27760/30880: 449,489,920/500,000,000 (39,207 pos/s)
[r1] stream batch 27856/30880: 451,044,352/500,000,000 (39,334 pos/s)
[r0] stream batch 27776/30880: 449,748,992/500,000,000 (39,209 pos/s)
[r1] stream batch 27872/30880: 451,303,424/500,000,000 (39,334 pos/s)
[r0] stream batch 27792/30880: 450,008,064/500,000,000 (39,209 pos/s)
[r1] stream batch 27888/30880: 451,562,496/500,000,000 (39,334 pos/s)
[r0] stream batch 27808/30880: 450,267,136/500,000,000 (39,209 pos/s)
[r1] stream batch 27904/30880: 451,821,568/500,000,000 (39,335 pos/s)
[r0] stream batch 27824/30880: 450,526,208/500,000,000 (39,210 pos/s)
[r1] stream batch 27920/30880: 452,080,640/500,000,000 (39,335 pos/s)
[r0] stream batch 27840/30880: 450,785,280/500,000,000 (39,210 pos/s)
[r1] stream batch 27936/30880: 452,339,712/500,000,000 (39,335 pos/s)
[r0] stream batch 27856/30880: 451,044,352/500,000,000 (39,211 pos/s)
[r1] stream batch 27952/30880: 452,598,784/500,000,000 (39,335 pos/s)
[r0] stream batch 27872/30880: 451,303,424/500,000,000 (39,212 pos/s)
[r1] stream batch 27968/30880: 452,857,856/500,000,000 (39,337 pos/s)
[r0] stream batch 27888/30880: 451,562,496/500,000,000 (39,212 pos/s)
[r1] stream batch 27984/30880: 453,116,928/500,000,000 (39,337 pos/s)
[r0] stream batch 27904/30880: 451,821,568/500,000,000 (39,212 pos/s)
[r1] stream batch 28000/30880: 453,376,000/500,000,000 (39,338 pos/s)
[r0] stream batch 27920/30880: 452,080,640/500,000,000 (39,212 pos/s)
[r1] stream batch 28016/30880: 453,635,072/500,000,000 (39,338 pos/s)
[r0] stream batch 27936/30880: 452,339,712/500,000,000 (39,212 pos/s)
[r1] stream batch 28032/30880: 453,894,144/500,000,000 (39,338 pos/s)
[r0] stream batch 27952/30880: 452,598,784/500,000,000 (39,213 pos/s)
[r1] stream batch 28048/30880: 454,153,216/500,000,000 (39,338 pos/s)
[r0] stream batch 27968/30880: 452,857,856/500,000,000 (39,214 pos/s)
[r1] stream batch 28064/30880: 454,412,288/500,000,000 (39,338 pos/s)
[r0] stream batch 27984/30880: 453,116,928/500,000,000 (39,214 pos/s)
[r1] stream batch 28080/30880: 454,671,360/500,000,000 (39,339 pos/s)
[r0] stream batch 28000/30880: 453,376,000/500,000,000 (39,215 pos/s)
[r1] stream batch 28096/30880: 454,930,432/500,000,000 (39,339 pos/s)
[r0] stream batch 28016/30880: 453,635,072/500,000,000 (39,215 pos/s)
[r1] stream batch 28112/30880: 455,189,504/500,000,000 (39,339 pos/s)
[r0] stream batch 28032/30880: 453,894,144/500,000,000 (39,214 pos/s)
[r1] stream batch 28128/30880: 455,448,576/500,000,000 (39,339 pos/s)
[r0] stream batch 28048/30880: 454,153,216/500,000,000 (39,215 pos/s)
[r1] stream batch 28144/30880: 455,707,648/500,000,000 (39,340 pos/s)
[r0] stream batch 28064/30880: 454,412,288/500,000,000 (39,215 pos/s)
[r1] stream batch 28160/30880: 455,966,720/500,000,000 (39,340 pos/s)
[r0] stream batch 28080/30880: 454,671,360/500,000,000 (39,215 pos/s)
[r1] stream batch 28176/30880: 456,225,792/500,000,000 (39,341 pos/s)
[r0] stream batch 28096/30880: 454,930,432/500,000,000 (39,215 pos/s)
[r1] stream batch 28192/30880: 456,484,864/500,000,000 (39,341 pos/s)
[r0] stream batch 28112/30880: 455,189,504/500,000,000 (39,215 pos/s)
